"seller","title","description","category","tags","price","quantity","unit","images","location","latitude","longitude","color","finish","thickness","length","width","height","origin","grade","isAvailable","availableQuantity","minimumOrder","isShippingAvailable","shippingCost","estimatedDelivery","isActive","isSold","soldTo","soldAt","soldPrice","createdAt","updatedAt"
"68e2f0d36bca3695ba9b1b25","Black Premium Marble - Pakistan #145","High-quality black marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|countertop|exterior|export quality|black|sample-dataset",81.34,267,"tons","https://cdn.marbledemo.com/pakistan/145-1.jpg|https://cdn.marbledemo.com/pakistan/145-2.jpg","Peshawar",25.366621,67.476357,"Black","polished",2.02,309,179,16,"Pakistan","premium",true,67,22,false,0,"",true,false,"","","","2025-04-12T05:02:39.789Z","2025-05-22T17:22:08.652Z"
"6924b0b870d6af1f481afd74","White Standard Marble - Pakistan #146","High-quality white marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|white|sample-dataset",110.89,208,"tons","https://cdn.marbledemo.com/pakistan/146-1.jpg|https://cdn.marbledemo.com/pakistan/146-2.jpg","Lahore",28.758224,70.843422,"White","polished",2.89,316,171,11,"Pakistan","standard",true,108,10,true,1318.19,20,true,false,"","","","2025-05-15T03:33:34.026Z","2025-07-01T23:18:44.280Z"
"6924bce5c8975c1fe8f96b38","Grey Commercial Marble - Pakistan #147","High-quality grey marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|export quality|grey|sample-dataset",65.24,749,"square_meters","https://cdn.marbledemo.com/pakistan/147-1.jpg|https://cdn.marbledemo.com/pakistan/147-2.jpg","Sialkot",35.730089,67.064455,"Grey","leathered",1.63,266,86,15,"Pakistan","commercial",true,740,43,true,253.32,17,true,false,"","","","2025-05-31T22:29:17.780Z","2025-06-11T14:40:25.917Z"
"6924bce5c8975c1fe8f96b39","Brown Standard Marble - Pakistan #148","High-quality brown marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|countertop|slabs|brown|sample-dataset",97.05,710,"pieces","https://cdn.marbledemo.com/pakistan/148-1.jpg|https://cdn.marbledemo.com/pakistan/148-2.jpg","Sialkot",31.815591,72.420487,"Brown","polished",2.09,272,141,14,"Pakistan","standard",true,205,5,true,1447.68,11,true,false,"","","","2025-01-09T19:29:20.661Z","2025-02-27T08:22:20.065Z"
"6924bce5c8975c1fe8f96b3a","Green Standard Marble - Pakistan #149","High-quality green marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|interior|flooring|exterior|green|sample-dataset",31.75,686,"cubic_meters","https://cdn.marbledemo.com/pakistan/149-1.jpg|https://cdn.marbledemo.com/pakistan/149-2.jpg","Islamabad",28.592939,75.426245,"Green","polished",2.21,191,60,12,"Pakistan","standard",true,23,19,true,601.18,9,true,false,"","","","2025-10-25T18:12:17.820Z","2025-11-03T11:29:57.628Z"
"68e2f0d36bca3695ba9b1b25","Black Premium Marble - Pakistan #150","High-quality black marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|countertop|exterior|interior|black|sample-dataset",35.13,339,"cubic_meters","https://cdn.marbledemo.com/pakistan/150-1.jpg|https://cdn.marbledemo.com/pakistan/150-2.jpg","Islamabad",32.561726,63.963422,"Black","natural",2.35,290,105,17,"Pakistan","premium",true,15,14,true,1781.68,18,true,true,"68e58cbbc82e54ae042e91bc","2025-05-22T06:28:42.765Z",38.291700000000006,"2025-03-17T20:54:47.386Z","2025-03-29T18:39:03.015Z"
"6924b0b870d6af1f481afd74","Grey Premium Marble - Pakistan #151","High-quality grey marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|exterior|grey|sample-dataset",88.07,206,"cubic_meters","https://cdn.marbledemo.com/pakistan/151-1.jpg|https://cdn.marbledemo.com/pakistan/151-2.jpg","Peshawar",31.327815,71.840958,"Grey","honed",1.99,241,104,11,"Pakistan","premium",true,72,39,true,1160.54,5,true,true,"68e58cbbc82e54ae042e91bc","2025-03-29T00:44:23.967Z",94.2349,"2025-01-20T22:33:51.173Z","2025-01-30T13:52:57.107Z"
"6924bce5c8975c1fe8f96b38","Gold Commercial Marble - Pakistan #152","High-quality gold marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|bookmatched|gold|sample-dataset",56.51,820,"pieces","https://cdn.marbledemo.com/pakistan/152-1.jpg|https://cdn.marbledemo.com/pakistan/152-2.jpg","Faisalabad",29.722497,73.685421,"Gold","brushed",1.9,249,184,19,"Pakistan","commercial",true,492,39,true,1199.51,7,true,false,"","","","2025-08-04T03:09:11.989Z","2025-08-25T19:25:54.858Z"
"6924bce5c8975c1fe8f96b39","Ivory Commercial Marble - Pakistan #153","High-quality ivory marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|ivory|sample-dataset",80.93,264,"tons","https://cdn.marbledemo.com/pakistan/153-1.jpg|https://cdn.marbledemo.com/pakistan/153-2.jpg","Karachi",32.233583,66.169809,"Ivory","polished",2.61,266,138,10,"Pakistan","commercial",false,259,31,true,937.89,17,true,false,"","","","2025-01-29T15:42:28.896Z","2025-03-25T06:03:17.261Z"
"6924bce5c8975c1fe8f96b3a","White Commercial Marble - Pakistan #154","High-quality white marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|countertop|exterior|bookmatched|white|sample-dataset",91.24,416,"lbs","https://cdn.marbledemo.com/pakistan/154-1.jpg|https://cdn.marbledemo.com/pakistan/154-2.jpg","Multan",30.46573,64.20359,"White","leathered",1.86,300,144,19,"Pakistan","commercial",true,82,50,true,138.45,14,true,true,"68e58cbbc82e54ae042e91bc","2025-07-27T06:06:36.518Z",90.32759999999999,"2025-06-27T05:26:33.142Z","2025-08-24T01:20:23.778Z"
"68e2f0d36bca3695ba9b1b25","Grey Commercial Marble - Pakistan #155","High-quality grey marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|exterior|grey|sample-dataset",102.4,310,"square_meters","https://cdn.marbledemo.com/pakistan/155-1.jpg|https://cdn.marbledemo.com/pakistan/155-2.jpg","Rawalpindi",26.554451,73.675513,"Grey","honed",2.83,186,179,5,"Pakistan","commercial",true,271,24,false,0,"",true,false,"","","","2025-07-08T03:55:23.035Z","2025-08-31T13:07:41.736Z"
"6924b0b870d6af1f481afd74","Grey Premium Marble - Pakistan #156","High-quality grey marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|grey|sample-dataset",58.03,199,"lbs","https://cdn.marbledemo.com/pakistan/156-1.jpg|https://cdn.marbledemo.com/pakistan/156-2.jpg","Karachi",33.873248,71.050441,"Grey","brushed",1.87,289,82,9,"Pakistan","premium",true,106,37,false,0,"",true,false,"","","","2025-09-04T18:50:02.713Z","2025-10-17T13:09:03.583Z"
"6924bce5c8975c1fe8f96b38","Cream Premium Marble - Pakistan #157","High-quality cream marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|cream|sample-dataset",119.87,515,"pieces","https://cdn.marbledemo.com/pakistan/157-1.jpg|https://cdn.marbledemo.com/pakistan/157-2.jpg","Karachi",29.435671,73.398351,"Cream","brushed",1.65,182,80,13,"Pakistan","premium",true,229,3,true,59.24,10,true,false,"","","","2025-11-17T08:07:54.656Z","2026-01-06T13:20:47.054Z"
"6924bce5c8975c1fe8f96b39","Black Standard Marble - Pakistan #158","High-quality black marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|exterior|tiles|blocks|black|sample-dataset",8.85,727,"pieces","https://cdn.marbledemo.com/pakistan/158-1.jpg|https://cdn.marbledemo.com/pakistan/158-2.jpg","Hyderabad",32.890872,74.673981,"Black","polished",2.79,245,133,2,"Pakistan","standard",true,547,17,false,0,"",true,false,"","","","2025-10-03T19:38:26.449Z","2025-10-16T08:55:09.318Z"
"6924bce5c8975c1fe8f96b3a","Black Standard Marble - Pakistan #159","High-quality black marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|slabs|flooring|countertop|interior|black|sample-dataset",65.13,754,"square_meters","https://cdn.marbledemo.com/pakistan/159-1.jpg|https://cdn.marbledemo.com/pakistan/159-2.jpg","Peshawar",26.360895,64.656614,"Black","polished",1.57,229,186,12,"Pakistan","standard",true,284,48,true,959.94,10,true,false,"","","","2025-01-11T07:57:56.676Z","2025-01-30T15:26:10.881Z"
"68e2f0d36bca3695ba9b1b25","Green Standard Marble - Pakistan #160","High-quality green marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|interior|tiles|slabs|green|sample-dataset",50.04,283,"square_meters","https://cdn.marbledemo.com/pakistan/160-1.jpg|https://cdn.marbledemo.com/pakistan/160-2.jpg","Multan",31.055365,69.238061,"Green","leathered",2.87,204,200,14,"Pakistan","standard",false,174,13,false,0,"",true,false,"","","","2025-03-26T14:20:46.212Z","2025-05-20T13:12:24.250Z"
"6924b0b870d6af1f481afd74","Gold Premium Marble - Pakistan #161","High-quality gold marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|flooring|gold|sample-dataset",101.5,635,"pieces","https://cdn.marbledemo.com/pakistan/161-1.jpg|https://cdn.marbledemo.com/pakistan/161-2.jpg","Peshawar",36.782368,68.297441,"Gold","brushed",2.95,219,97,19,"Pakistan","premium",true,401,15,true,844.3,12,true,false,"","","","2024-12-31T13:50:36.495Z","2025-01-06T11:16:32.521Z"
"6924bce5c8975c1fe8f96b38","Ivory Standard Marble - Pakistan #162","High-quality ivory marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|slabs|export quality|blocks|ivory|sample-dataset",22.53,126,"square_meters","https://cdn.marbledemo.com/pakistan/162-1.jpg|https://cdn.marbledemo.com/pakistan/162-2.jpg","Lahore",35.105709,62.898969,"Ivory","polished",1.67,181,74,6,"Pakistan","standard",false,37,2,false,0,"",true,false,"","","","2025-11-23T12:19:37.840Z","2026-01-06T00:03:35.934Z"
"6924bce5c8975c1fe8f96b39","Gold Standard Marble - Pakistan #163","High-quality gold marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|export quality|gold|sample-dataset",100.83,816,"pieces","https://cdn.marbledemo.com/pakistan/163-1.jpg|https://cdn.marbledemo.com/pakistan/163-2.jpg","Peshawar",32.601978,70.716404,"Gold","leathered",2.35,318,181,19,"Pakistan","standard",true,102,15,true,812.89,14,true,false,"","","","2025-05-15T11:57:06.792Z","2025-05-15T14:56:29.542Z"
"6924bce5c8975c1fe8f96b3a","Gold Standard Marble - Pakistan #164","High-quality gold marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|countertop|export quality|tiles|gold|sample-dataset",108.88,866,"pieces","https://cdn.marbledemo.com/pakistan/164-1.jpg|https://cdn.marbledemo.com/pakistan/164-2.jpg","Multan",30.421679,73.342628,"Gold","polished",2.21,307,94,2,"Pakistan","standard",true,574,27,true,379.78,14,true,false,"","","","2024-12-10T08:27:23.614Z","2024-12-17T12:36:04.703Z"
"68e2f0d36bca3695ba9b1b25","Beige Standard Marble - Pakistan #165","High-quality beige marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|beige|sample-dataset",13.64,234,"lbs","https://cdn.marbledemo.com/pakistan/165-1.jpg|https://cdn.marbledemo.com/pakistan/165-2.jpg","Faisalabad",32.593797,63.794864,"Beige","honed",2.13,232,163,4,"Pakistan","standard",false,206,25,false,0,"",true,false,"","","","2025-02-22T20:36:07.696Z","2025-03-17T10:58:36.392Z"
"6924b0b870d6af1f481afd74","Beige Commercial Marble - Pakistan #166","High-quality beige marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|beige|sample-dataset",118.98,666,"square_meters","https://cdn.marbledemo.com/pakistan/166-1.jpg|https://cdn.marbledemo.com/pakistan/166-2.jpg","Quetta",35.166145,72.971361,"Beige","polished",1.8,293,176,3,"Pakistan","commercial",false,425,4,true,1235.4,20,true,false,"","","","2024-12-14T22:29:25.982Z","2025-01-21T06:12:24.282Z"
"6924bce5c8975c1fe8f96b38","Green Premium Marble - Pakistan #167","High-quality green marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|interior|blocks|bookmatched|green|sample-dataset",33.78,539,"cubic_meters","https://cdn.marbledemo.com/pakistan/167-1.jpg|https://cdn.marbledemo.com/pakistan/167-2.jpg","Karachi",33.38095,64.447892,"Green","natural",2.48,268,146,6,"Pakistan","premium",true,260,32,true,974.46,18,true,false,"","","","2025-08-18T12:35:03.974Z","2025-08-21T14:54:02.980Z"
"6924bce5c8975c1fe8f96b39","White Commercial Marble - Pakistan #168","High-quality white marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|slabs|interior|white|sample-dataset",42.19,139,"lbs","https://cdn.marbledemo.com/pakistan/168-1.jpg|https://cdn.marbledemo.com/pakistan/168-2.jpg","Peshawar",36.422847,73.440505,"White","leathered",2.19,218,112,17,"Pakistan","commercial",true,110,23,true,1798.82,18,true,false,"","","","2025-07-05T14:20:06.030Z","2025-08-05T09:01:01.503Z"
"6924bce5c8975c1fe8f96b3a","Brown Standard Marble - Pakistan #169","High-quality brown marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|brown|sample-dataset",110.66,397,"tons","https://cdn.marbledemo.com/pakistan/169-1.jpg|https://cdn.marbledemo.com/pakistan/169-2.jpg","Multan",33.881541,71.456201,"Brown","polished",2.47,288,62,3,"Pakistan","standard",true,48,36,false,0,"",true,false,"","","","2024-12-02T04:01:54.753Z","2024-12-08T21:58:01.646Z"
"68e2f0d36bca3695ba9b1b25","Grey Commercial Marble - Pakistan #170","High-quality grey marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|countertop|tiles|interior|grey|sample-dataset",69.03,729,"pieces","https://cdn.marbledemo.com/pakistan/170-1.jpg|https://cdn.marbledemo.com/pakistan/170-2.jpg","Karachi",32.897277,67.43613,"Grey","polished",1.77,257,74,15,"Pakistan","commercial",true,28,3,false,0,"",true,false,"","","","2024-12-30T04:03:01.022Z","2025-01-19T23:15:28.566Z"
"6924b0b870d6af1f481afd74","Black Standard Marble - Pakistan #171","High-quality black marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|countertop|export quality|black|sample-dataset",13.4,998,"kg","https://cdn.marbledemo.com/pakistan/171-1.jpg|https://cdn.marbledemo.com/pakistan/171-2.jpg","Multan",29.318689,63.643135,"Black","honed",1.85,218,109,6,"Pakistan","standard",true,496,24,true,1544.79,8,true,false,"","","","2025-10-03T18:47:42.515Z","2025-11-18T17:53:58.381Z"
"6924bce5c8975c1fe8f96b38","Brown Commercial Marble - Pakistan #172","High-quality brown marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|brown|sample-dataset",54.06,555,"square_meters","https://cdn.marbledemo.com/pakistan/172-1.jpg|https://cdn.marbledemo.com/pakistan/172-2.jpg","Hyderabad",28.042382,62.191353,"Brown","leathered",2.22,282,142,7,"Pakistan","commercial",true,40,9,true,1270.43,17,true,false,"","","","2025-04-23T13:55:49.655Z","2025-06-15T17:34:05.751Z"
"6924bce5c8975c1fe8f96b39","Black Commercial Marble - Pakistan #173","High-quality black marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|black|sample-dataset",9.43,219,"lbs","https://cdn.marbledemo.com/pakistan/173-1.jpg|https://cdn.marbledemo.com/pakistan/173-2.jpg","Rawalpindi",35.750195,73.209453,"Black","brushed",1.58,318,189,7,"Pakistan","commercial",true,196,27,true,1215.47,8,true,false,"","","","2025-05-05T00:45:05.503Z","2025-05-25T09:35:11.714Z"
"6924bce5c8975c1fe8f96b3a","Brown Commercial Marble - Pakistan #174","High-quality brown marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|exterior|tiles|export quality|brown|sample-dataset",59.48,566,"square_meters","https://cdn.marbledemo.com/pakistan/174-1.jpg|https://cdn.marbledemo.com/pakistan/174-2.jpg","Karachi",31.171143,65.510934,"Brown","natural",2.51,296,170,16,"Pakistan","commercial",true,169,21,true,1057.75,19,true,false,"","","","2025-03-07T06:38:19.775Z","2025-04-15T23:01:06.667Z"
"68e2f0d36bca3695ba9b1b25","White Premium Marble - Pakistan #175","High-quality white marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|white|sample-dataset",52.88,773,"kg","https://cdn.marbledemo.com/pakistan/175-1.jpg|https://cdn.marbledemo.com/pakistan/175-2.jpg","Hyderabad",28.246472,62.254499,"White","honed",2.07,293,113,9,"Pakistan","premium",true,395,40,true,1728.74,9,true,false,"","","","2025-07-21T16:00:26.432Z","2025-08-19T20:25:12.675Z"
"6924b0b870d6af1f481afd74","Cream Commercial Marble - Pakistan #176","High-quality cream marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|slabs|interior|cream|sample-dataset",20.28,783,"square_meters","https://cdn.marbledemo.com/pakistan/176-1.jpg|https://cdn.marbledemo.com/pakistan/176-2.jpg","Quetta",34.342939,74.825405,"Cream","natural",1.61,182,158,6,"Pakistan","commercial",true,475,28,true,1839.56,18,true,false,"","","","2025-07-22T05:25:44.633Z","2025-08-27T04:32:26.545Z"
"6924bce5c8975c1fe8f96b38","Beige Standard Marble - Pakistan #177","High-quality beige marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|beige|sample-dataset",65.87,943,"tons","https://cdn.marbledemo.com/pakistan/177-1.jpg|https://cdn.marbledemo.com/pakistan/177-2.jpg","Sialkot",30.819571,75.772039,"Beige","honed",2.89,277,125,19,"Pakistan","standard",true,419,41,false,0,"",true,false,"","","","2025-06-24T20:02:39.237Z","2025-08-18T07:25:57.500Z"
"6924bce5c8975c1fe8f96b39","Grey Commercial Marble - Pakistan #178","High-quality grey marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|interior|exterior|blocks|bookmatched|grey|sample-dataset",87.54,342,"lbs","https://cdn.marbledemo.com/pakistan/178-1.jpg|https://cdn.marbledemo.com/pakistan/178-2.jpg","Lahore",30.542265,61.214082,"Grey","honed",2.09,227,71,17,"Pakistan","commercial",true,86,26,true,912.06,16,true,false,"","","","2025-06-15T00:30:47.938Z","2025-06-28T06:00:48.453Z"
"6924bce5c8975c1fe8f96b3a","Black Premium Marble - Pakistan #179","High-quality black marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|black|sample-dataset",39.58,731,"kg","https://cdn.marbledemo.com/pakistan/179-1.jpg|https://cdn.marbledemo.com/pakistan/179-2.jpg","Peshawar",35.604634,73.314436,"Black","natural",2.06,271,194,17,"Pakistan","premium",true,342,49,true,1371.79,13,true,false,"","","","2025-03-07T08:34:15.389Z","2025-04-10T20:14:10.779Z"
"68e2f0d36bca3695ba9b1b25","Cream Standard Marble - Pakistan #180","High-quality cream marble extracted and processed in Karachi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|slabs|cream|sample-dataset",43.72,868,"kg","https://cdn.marbledemo.com/pakistan/180-1.jpg|https://cdn.marbledemo.com/pakistan/180-2.jpg","Karachi",28.987581,63.652917,"Cream","brushed",2.05,281,141,16,"Pakistan","standard",true,602,9,true,1093.43,7,true,false,"","","","2025-09-27T05:07:39.425Z","2025-10-04T08:09:18.845Z"
"6924b0b870d6af1f481afd74","Brown Standard Marble - Pakistan #181","High-quality brown marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|bookmatched|tiles|slabs|exterior|brown|sample-dataset",72.07,142,"cubic_meters","https://cdn.marbledemo.com/pakistan/181-1.jpg|https://cdn.marbledemo.com/pakistan/181-2.jpg","Quetta",28.012315,66.246536,"Brown","leathered",2.48,210,182,20,"Pakistan","standard",true,15,13,false,0,"",true,false,"","","","2025-10-31T13:42:16.444Z","2025-11-11T23:51:21.053Z"
"6924bce5c8975c1fe8f96b38","Green Premium Marble - Pakistan #182","High-quality green marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|blocks|bookmatched|green|sample-dataset",33.63,497,"kg","https://cdn.marbledemo.com/pakistan/182-1.jpg|https://cdn.marbledemo.com/pakistan/182-2.jpg","Rawalpindi",27.837125,67.577375,"Green","natural",1.8,267,60,9,"Pakistan","premium",true,246,44,true,1573.02,8,true,false,"","","","2025-07-04T19:52:16.143Z","2025-07-08T18:55:15.990Z"
"6924bce5c8975c1fe8f96b39","White Premium Marble - Pakistan #183","High-quality white marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|countertop|exterior|slabs|flooring|white|sample-dataset",119.82,926,"kg","https://cdn.marbledemo.com/pakistan/183-1.jpg|https://cdn.marbledemo.com/pakistan/183-2.jpg","Hyderabad",34.857987,68.973593,"White","brushed",1.87,180,118,8,"Pakistan","premium",true,389,28,true,1550.04,12,true,false,"","","","2025-09-01T07:49:58.905Z","2025-10-16T12:34:02.987Z"
"6924bce5c8975c1fe8f96b3a","Ivory Standard Marble - Pakistan #184","High-quality ivory marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|slabs|interior|flooring|ivory|sample-dataset",117.1,469,"cubic_meters","https://cdn.marbledemo.com/pakistan/184-1.jpg|https://cdn.marbledemo.com/pakistan/184-2.jpg","Multan",26.891882,64.35816,"Ivory","natural",2.73,308,61,11,"Pakistan","standard",true,152,7,true,1207.54,8,true,false,"","","","2025-10-22T17:12:30.113Z","2025-12-04T04:19:29.465Z"
"68e2f0d36bca3695ba9b1b25","Brown Commercial Marble - Pakistan #185","High-quality brown marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|export quality|interior|blocks|countertop|brown|sample-dataset",57.34,349,"kg","https://cdn.marbledemo.com/pakistan/185-1.jpg|https://cdn.marbledemo.com/pakistan/185-2.jpg","Lahore",33.79725,68.310208,"Brown","natural",2.67,291,186,14,"Pakistan","commercial",true,136,4,true,283.94,3,true,false,"","","","2025-09-05T10:10:15.146Z","2025-11-03T11:28:38.656Z"
"6924b0b870d6af1f481afd74","Black Commercial Marble - Pakistan #186","High-quality black marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|slabs|export quality|interior|black|sample-dataset",10.27,858,"cubic_meters","https://cdn.marbledemo.com/pakistan/186-1.jpg|https://cdn.marbledemo.com/pakistan/186-2.jpg","Faisalabad",32.213609,70.17377,"Black","natural",2.62,278,149,9,"Pakistan","commercial",true,609,34,true,1378.72,20,true,false,"","","","2025-11-02T01:02:00.814Z","2025-11-16T19:25:44.389Z"
"6924bce5c8975c1fe8f96b38","Gold Premium Marble - Pakistan #187","High-quality gold marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|tiles|export quality|interior|blocks|gold|sample-dataset",7.29,860,"pieces","https://cdn.marbledemo.com/pakistan/187-1.jpg|https://cdn.marbledemo.com/pakistan/187-2.jpg","Rawalpindi",25.610953,61.496287,"Gold","leathered",2.74,239,123,20,"Pakistan","premium",true,359,30,true,552.49,4,true,false,"","","","2025-05-13T09:17:25.630Z","2025-06-03T06:29:26.458Z"
"6924bce5c8975c1fe8f96b39","Ivory Premium Marble - Pakistan #188","High-quality ivory marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|export quality|ivory|sample-dataset",76.11,689,"lbs","https://cdn.marbledemo.com/pakistan/188-1.jpg|https://cdn.marbledemo.com/pakistan/188-2.jpg","Quetta",24.380724,63.420733,"Ivory","brushed",1.9,216,185,4,"Pakistan","premium",false,76,24,true,1484.06,20,true,false,"","","","2025-08-18T00:42:30.145Z","2025-10-11T08:06:52.605Z"
"6924bce5c8975c1fe8f96b3a","Green Commercial Marble - Pakistan #189","High-quality green marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|green|sample-dataset",26.47,681,"kg","https://cdn.marbledemo.com/pakistan/189-1.jpg|https://cdn.marbledemo.com/pakistan/189-2.jpg","Sialkot",35.837356,74.129425,"Green","brushed",1.97,276,167,10,"Pakistan","commercial",true,378,7,true,244.15,8,true,false,"","","","2025-03-13T11:09:20.454Z","2025-04-22T04:01:44.233Z"
"68e2f0d36bca3695ba9b1b25","Beige Commercial Marble - Pakistan #190","High-quality beige marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|beige|sample-dataset",55.12,239,"lbs","https://cdn.marbledemo.com/pakistan/190-1.jpg|https://cdn.marbledemo.com/pakistan/190-2.jpg","Hyderabad",36.325638,63.379627,"Beige","honed",1.91,292,171,12,"Pakistan","commercial",false,114,32,true,333.31,4,false,true,"68e4cc16f95b766dfcbc431d","2025-07-12T05:31:01.950Z",52.9152,"2025-06-03T15:34:13.459Z","2025-06-19T19:27:06.993Z"
"6924b0b870d6af1f481afd74","Green Premium Marble - Pakistan #191","High-quality green marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|export quality|bookmatched|blocks|slabs|green|sample-dataset",21.64,207,"lbs","https://cdn.marbledemo.com/pakistan/191-1.jpg|https://cdn.marbledemo.com/pakistan/191-2.jpg","Islamabad",33.335455,68.376275,"Green","polished",2,244,116,12,"Pakistan","premium",true,134,32,true,768.2,14,true,false,"","","","2025-11-17T14:11:14.271Z","2025-12-11T02:44:15.356Z"
"6924bce5c8975c1fe8f96b38","White Standard Marble - Pakistan #192","High-quality white marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|white|sample-dataset",15.95,908,"kg","https://cdn.marbledemo.com/pakistan/192-1.jpg|https://cdn.marbledemo.com/pakistan/192-2.jpg","Hyderabad",27.803034,72.583952,"White","honed",1.7,195,126,4,"Pakistan","standard",true,451,27,false,0,"",true,false,"","","","2024-12-01T00:31:42.848Z","2024-12-03T03:54:15.365Z"
"6924bce5c8975c1fe8f96b39","Gold Premium Marble - Pakistan #193","High-quality gold marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|countertop|gold|sample-dataset",27.8,203,"kg","https://cdn.marbledemo.com/pakistan/193-1.jpg|https://cdn.marbledemo.com/pakistan/193-2.jpg","Rawalpindi",36.558823,68.155503,"Gold","honed",1.74,296,131,7,"Pakistan","premium",true,138,40,true,671.57,11,true,false,"","","","2025-11-08T14:22:16.691Z","2025-11-17T18:29:50.689Z"
